Price,Acreage,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
8.6,60,6.0,3,71,12,4.064113191301924
12.0,55,6.0,3,71,9,6.955452264771563
1.9,37,3.0,2,71,4,2.8458444316979663
2.5,30,4.2,2,71,4,5.0511396156907304
1.8,32,4.8,2,71,4,6.044868637450808
5.49,60,4.8,4,70,9,9.42882930721009
3.7,56,2.7,1,70,2,10.383420339398583
4.8,49,4.2,4,70,7,10.527530422973213
2.9,41,2.7,4,70,2,10.358472764050187
4.9,56,4.8,3,70,6,5.012643967971654
3.8,70,2.7,2,70,5,6.9247897538086844
2.1,33,4.2,2,71,4,6.1987031312314915
5.5,120,4.5,1,70,2,10.62395909413569
0.95,46,1.5,1,70,2,15.687151789654031
4.5,55,6.0,2,70,5,8.565615024699097
3.8,36,2.7,2,70,4,8.4326748523174
3.7,40,1.5,2,70,6,6.9247897538086844
6.7,67,6.0,3,70,9,10.527530422973213
6.5,54,6.0,4,70,8,9.530926827195831
5.9,125,4.8,4,70,14,4.064113191301924
14.0,88,3.3,2,68,6,4.064113191301924
5.7,120,4.8,3,68,14,5.609554429497919
8.0,72,4.8,2,70,6,5.609554429497919
4.9,56,4.8,3,70,5,5.609554429497919
6.7,67,6.0,3,69,9,9.182267439636611
9.79,53,3.3,1,69,4,2.014125577972655
9.0,65,3.3,4,69,9,10.8942206738612
4.3,44,1.5,3,69,6,6.9247897538086844
3.7,60,6.0,3,69,4,11.76633403680469
5.5,55,4.8,4,69,10,11.891456031207813
6.0,80,3.0,2,69,6,10.240431817143143
7.0,60,4.8,4,69,7,7.621127302391137
9.9,41,4.8,2,69,9,2.014125577972655
2.3,36,4.8,2,69,4,2.1360643420744605
5.8,58,4.8,3,69,9,9.347757315241083
4.3,37,6.0,2,67,4,6.9247897538086844
7.0,41,4.8,2,67,10,2.820745827213193
2.7,54,1.5,3,67,6,7.623046289503951
5.9,120,4.8,4,67,10,4.064113191301924
3.65,48,4.5,2,67,4,7.807972309845889
5.8,48,4.5,2,67,4,5.609554429497919
9.4,60,1.5,2,67,8,4.064113191301924
3.25,52,4.2,1,67,3,8.700654506329702
13.0,83,6.0,1,67,4,5.700976069814315
8.2,52,1.2,3,67,8,3.294632599631027
2.65,60,6.0,3,67,9,8.762453407760082
7.5,63,1.5,3,67,9,7.0812657371717105
6.4,60,3.3,3,67,9,8.666852932624378
3.0,45,1.5,2,66,4,9.563127384633702
7.6,40,4.8,3,66,7,3.3962283408627116
4.8,75,6.0,3,66,7,7.623046289503951
6.1,62,4.8,4,66,8,10.090030073035921
10.5,38,4.8,3,66,7,3.9569441611546714
7.2,42,6.0,3,66,6,3.294632599631027
6.1,56,1.5,2,67,7,2.882781719475379
4.7,30,1.5,2,67,4,3.069328198894952
8.6,54,4.8,3,67,9,3.294632599631027
5.6,42,3.0,2,67,4,1.0033381358797573
9.4,60,1.5,2,67,8,2.4972219711142043
5.4,48,4.5,2,67,4,3.294632599631027
6.25,48,0.0,3,67,8,3.294632599631027
7.4,60,3.0,3,67,9,3.4107043744689856
6.0,40,6.0,3,67,6,4.064113191301924
1.8,39,3.0,2,67,4,2.8458444316979663
2.3,40,1.5,2,67,4,2.8458444316979663
12.2,89,6.0,2,67,6,5.609554429497919
7.1,56,4.2,4,66,10,7.621127302391137
8.5,63,3.3,3,65,9,3.301375401704629
8.2,52,2.7,2,65,8,3.294632599631027
8.4,60,1.5,3,65,9,4.550937836853555
8.5,63,1.5,3,65,9,3.9687522905854413
5.25,51,3.0,4,65,9,4.870656450427686
4.8,21,6.0,4,65,5,2.822298645118627
4.5,65,4.5,2,65,5,7.703041881939907
4.7,55,4.8,3,65,13,10.527530422973213
2.7,60,1.5,2,66,4,11.335767479850249
6.6,54,3.3,3,65,9,7.621127302391137
6.2,52,2.7,3,65,8,5.609554429497919
8.4,60,1.5,2,65,9,3.191345109059
4.6,42,4.8,2,65,4,4.152840807371963
5.85,48,1.5,3,65,8,3.042943996893689
6.1,42,3.3,3,65,6,2.739714180353969
6.4,56,1.5,2,65,7,3.774787099954786
5.8,51,4.8,4,65,7,4.991057613841879
2.5,50,4.8,2,65,4,7.766249075892194
3.0,48,3.3,1,65,4,9.058700538220307
3.79,31,3.3,2,65,4,9.416395443708812
4.7,30,1.5,2,65,4,7.621127302391137
4.4,48,4.5,2,65,4,7.621127302391137
6.4,49,2.7,2,65,6,3.3702334403208827
9.4,60,1.5,2,65,8,5.609554429497919
5.85,34,2.7,2,65,6,3.1921971408676018
4.15,58,6.0,2,65,5,6.9247897538086844
1.45,33,4.5,1,65,4,3.9931704565549904
1.75,33,4.2,2,65,4,4.751490753429365
1.78,48,4.2,1,64,5,7.5444652335806905
1.65,45,4.2,1,64,5,7.078513028222749
4.4,51,4.2,3,64,7,10.527530422973213
5.7,89,4.5,1,64,2,10.420861025272531
6.5,60,3.0,4,64,9,10.527530422973213
5.5,56,6.0,4,64,9,10.241456669548269
2.8,40,4.8,2,65,4,3.777150046916696
3.79,31,6.0,2,64,4,8.976417435996233
7.0,115,4.8,4,64,9,3.023717385504793
3.0,48,2.7,1,64,4,9.89330765171485
2.75,45,2.7,2,64,2,9.358332682661967
8.9,46,1.5,4,64,8,3.5477438377230524
6.4,49,2.7,1,64,6,5.609554429497919
7.9,48,0.0,2,64,7,4.4447373980357225
5.9,48,0.0,2,64,7,8.178465861727096
2.8,40,4.8,2,64,4,9.89330765171485
11.6,54,4.8,3,64,9,5.472974015730247
8.7,60,2.7,2,64,6,2.4019212723998584
4.7,30,1.5,2,64,4,4.902877342184845
5.85,34,2.7,2,64,6,3.294632599631027
8.5,63,1.5,3,64,9,4.641512158489296
6.2,38,2.7,2,64,6,3.9046404859005315
7.9,52,2.7,3,64,8,3.3883511253690375
6.4,49,2.7,2,64,6,6.422789212491066
7.8,45,1.5,3,64,7,4.760688244114009
8.7,60,2.7,2,64,6,3.288039675794438
8.2,52,2.7,3,64,8,4.064113191301924
6.2,38,2.7,2,64,6,3.5426024640058755
6.1,48,4.5,2,64,4,3.294632599631027
2.43,44,3.0,2,64,4,8.98584841559471
6.4,60,1.5,2,64,8,7.621127302391137
4.7,30,1.5,2,64,4,3.3593971191966245
7.0,75,4.8,2,64,11,4.132812143378226
1.85,38,4.8,2,64,4,8.801859074954072
6.1,42,3.3,3,64,6,3.7866024386349686
8.6,58,4.8,2,63,8,4.064113191301924
6.4,49,2.7,2,63,6,2.4366143071261432
8.7,60,2.7,2,63,6,3.543142817944462
7.9,48,3.3,2,63,7,4.0697559057088295
6.2,38,2.7,2,63,6,2.1183687912851807
4.7,30,1.5,2,63,4,3.294632599631027
4.2,40,4.2,2,63,8,5.211941012167584
8.7,87,3.0,3,63,4,9.991461468616373
4.3,86,4.8,1,63,5,6.9247897538086844
2.7,50,2.7,2,63,6,3.9290021517962006
6.1,68,3.0,4,63,9,11.052473526706187
8.9,46,3.0,4,64,8,2.9748258877131444
5.4,56,1.5,2,64,7,6.871484739020156
8.4,60,1.5,2,63,8,3.294632599631027
7.5,63,3.3,3,63,9,7.748973164980286
6.2,52,2.7,3,63,8,7.314351907563969
6.1,48,4.5,2,63,4,5.609554429497919
3.8,33,2.7,1,63,4,4.064113191301924
11.6,54,3.3,3,63,9,3.6836645562564794
3.5,30,3.3,2,63,4,4.9496115845939865
2.83,36,6.0,3,63,7,8.280148507995687
8.9,46,3.0,4,63,8,3.5294785958284662
3.9,30,3.3,3,62,6,5.4095763301403705
7.3,52,6.0,1,62,7,10.700284297355271
6.7,86,4.2,3,62,6,9.884404593075356
2.55,45,2.7,1,62,4,3.966322889449536
2.3,31,4.2,2,62,4,9.42882930721009
4.5,41,4.8,4,62,7,9.158571576780725
7.0,112,3.0,3,62,6,3.2222517906660535
8.9,52,3.0,3,63,7,2.7544378051263276
6.6,58,1.5,2,63,8,7.621127302391137
6.1,56,0.0,2,63,7,6.4494672976640945
7.8,45,3.3,3,63,7,3.3909664197414373
7.9,52,2.7,3,63,8,4.9496115845939865
5.85,34,2.7,2,63,6,3.368446601365204
2.85,24,6.0,3,63,2,10.527530422973213
4.99,32,1.5,4,62,8,5.609554429497919
5.7,43,3.3,2,62,7,3.294632599631027
8.9,52,3.3,3,62,7,3.6133101498361446
8.0,64,4.8,2,62,8,10.527530422973213
5.45,34,2.7,2,62,6,2.707252646120851
5.7,38,2.7,2,62,6,3.543142817944462
9.5,63,4.8,3,62,9,3.9046404859005315
5.9,52,2.7,2,62,8,7.621127302391137
8.6,58,1.5,2,62,8,3.294632599631027
8.2,52,2.7,3,62,8,3.294632599631027
5.4,38,2.7,2,62,6,2.762013625787474
6.4,60,1.5,2,62,8,7.621127302391137
13.3,85,4.2,4,62,10,5.700976069814315
8.7,60,2.7,2,62,6,3.1638224420394905
7.9,46,4.8,4,62,8,4.064113191301924
7.9,48,0.0,2,62,7,3.380555352496748
5.8,40,4.8,2,62,6,3.4107043744689856
3.85,70,0.0,2,62,5,8.578923970719584
5.7,72,4.8,2,62,8,5.609554429497919
5.4,40,3.0,2,62,6,2.416875158214791
9.5,63,4.8,3,62,9,5.609554429497919
4.2,66,4.8,2,62,5,5.42863639141454
8.9,52,1.5,3,62,7,3.0011401972394363
6.1,48,4.5,2,62,4,3.294632599631027
6.7,46,1.5,4,60,8,2.4972219711142043
4.2,65,4.8,2,60,5,3.0076266637245106
6.5,90,4.8,2,60,4,10.527530422973213
5.3,60,4.2,2,60,7,11.64457609065398
12.0,48,4.8,4,60,7,2.52341670551053
6.0,60,2.7,3,60,8,5.609554429497919
5.3,75,4.5,1,60,3,9.358332682661967
12.0,52,4.8,2,60,8,6.762269689606323
8.1,52,2.7,3,61,8,3.004231731823313
9.95,56,4.8,4,61,8,0.47346725312474225
5.1,95,4.5,2,61,4,6.9247897538086844
4.4,38,2.7,2,61,6,7.748973164980286
5.9,52,2.7,3,61,8,8.865433492833086
8.9,52,3.3,3,61,7,4.152840807371963
5.65,91,6.0,1,61,5,8.689108348280639
9.5,63,4.8,3,61,9,3.294632599631027
8.5,60,3.3,2,61,8,3.294632599631027
6.6,50,6.0,3,61,6,8.227409154828935
6.2,49,2.7,2,61,6,4.208828683620859
4.8,33,2.7,1,61,4,5.609554429497919
8.7,60,2.7,2,61,6,3.637058881302865
7.9,48,1.5,2,61,7,3.882423578089553
7.0,70,4.8,2,61,10,3.612916231557563
7.7,46,1.5,4,61,8,2.4972219711142043
6.4,45,3.3,3,61,7,7.279305373525435
5.3,43,1.5,2,61,7,7.621127302391137
4.3,52,4.2,2,61,4,10.700284297355271
4.3,68,4.8,1,61,5,6.093944539496794
5.7,120,4.2,1,61,5,10.62395909413569
6.2,49,2.7,2,62,6,3.1937682143036317
5.5,45,0.0,3,62,7,7.748973164980286
4.45,34,2.7,2,62,6,7.621127302391137
5.7,43,3.0,2,62,7,2.7544378051263276
6.3,56,0.0,2,62,7,3.1514677626311234
2.85,42,6.0,2,55,4,9.347757315241083
6.1,43,3.3,2,60,7,5.609554429497919
8.2,52,2.7,3,60,8,3.294632599631027
8.9,52,1.5,3,60,7,3.1498179888210114
4.4,38,2.7,2,60,6,7.3913589336584415
7.1,58,1.5,2,60,8,7.621127302391137
5.4,40,3.0,2,60,6,3.3909664197414373
4.7,53,3.3,2,60,4,9.05337069558117
4.8,52,4.2,2,60,5,3.294632599631027
2.9,50,6.0,2,60,5,2.693510308835266
7.7,60,2.7,2,60,6,4.550937836853555
12.5,70,4.8,4,60,9,3.064873264581763
4.6,33,4.2,1,60,4,3.294632599631027
7.8,52,2.7,3,60,8,3.6836645562564794
6.1,56,4.5,2,60,5,6.9247897538086844
4.3,40,1.5,2,60,4,5.52192742235591
5.7,45,1.5,3,60,7,3.82785021692461
5.4,40,3.0,2,60,6,3.3321559243149648
4.6,33,2.7,1,60,4,3.294632599631027
5.45,34,2.7,2,60,6,4.103323621680236
1.95,35,3.0,2,60,4,2.981454188885105
7.7,60,2.7,2,60,6,3.82785021692461
7.9,48,1.5,2,60,7,3.294632599631027
8.7,58,3.0,3,60,9,3.294632599631027
1.91,35,4.8,2,60,4,2.836471592357796
5.4,38,4.5,2,60,6,2.707252646120851
6.7,52,1.5,3,60,7,7.68110006422811
5.7,46,3.0,4,60,8,7.2968917246102185
8.7,52,1.5,3,59,7,3.294632599631027
5.5,43,1.5,2,59,7,3.294632599631027
9.3,58,3.0,3,59,9,3.294632599631027
8.1,58,1.5,2,59,8,3.969768207789845
8.6,52,2.7,3,59,8,3.294632599631027
5.75,34,2.7,2,59,6,3.294632599631027
11.0,90,6.0,4,59,12,9.358332682661967
4.9,55,3.0,4,59,10,11.721743521360636
6.5,74,6.0,2,59,3,5.700976069814315
6.0,39,6.0,2,59,14,3.023717385504793
9.2,87,1.5,3,59,8,7.621127302391137
4.6,33,2.7,1,59,4,3.3351621896808314
5.5,43,1.5,2,59,7,7.621127302391137
6.8,52,6.0,2,59,4,6.9247897538086844
6.1,43,3.0,2,60,7,3.294632599631027
7.1,58,3.0,2,60,8,7.621127302391137
9.3,58,3.0,3,59,9,3.127626813676547
8.2,46,4.8,4,59,8,4.064113191301924
5.4,38,4.5,2,59,6,4.1113880586392755
5.8,49,2.7,2,59,6,3.288039675794438
6.8,56,3.3,4,59,9,4.064113191301924
4.7,45,3.3,3,59,7,8.666852932624378
6.2,52,2.7,3,59,8,8.241803310037485
4.9,48,4.2,2,59,5,6.9247897538086844
6.2,52,2.7,3,59,8,6.8931398590128135
6.7,60,2.7,2,59,6,7.2968917246102185
4.8,42,3.0,2,59,4,2.4019212723998584
5.5,44,6.0,3,59,7,2.462523646235572
4.1,33,2.7,1,59,4,5.609554429497919
5.9,40,3.0,2,59,6,3.294632599631027
7.5,50,6.0,4,59,7,4.870656450427686
6.6,78,4.8,2,59,6,7.621127302391137
4.75,34,2.7,2,58,6,10.276479299850402
6.7,52,1.2,3,58,8,7.621127302391137
12.0,80,3.3,4,58,6,8.449158406662242
5.4,38,2.7,2,58,6,3.127626813676547
5.9,40,3.0,2,58,6,4.0697559057088295
9.5,66,6.0,2,58,9,5.700976069814315
12.8,70,6.0,4,58,9,5.700976069814315
12.4,60,4.2,2,58,8,5.700976069814315
5.3,44,3.0,3,58,7,3.761013899698229
9.5,67,4.2,4,58,8,5.700976069814315
6.5,100,6.0,3,58,12,5.700976069814315
6.8,56,3.3,3,58,9,3.733490314510068
4.8,50,6.0,2,58,6,2.693510308835266
5.8,49,4.2,2,58,6,2.9748258877131444
3.75,46,4.2,2,58,4,5.609554429497919
6.2,72,4.2,2,58,5,10.240431817143143
4.8,52,3.0,2,58,6,2.693510308835266
4.8,52,4.8,2,58,6,2.693510308835266
1.68,56,1.5,2,59,4,17.306262630546485
4.9,40,4.8,2,58,6,3.70605904334612
5.5,88,4.2,2,58,10,11.837252745217842
4.9,48,1.5,2,58,7,6.8931398590128135
3.9,36,0.0,2,58,7,8.065355004030206
7.5,52,1.5,3,58,7,4.375089812695148
4.2,51,3.3,2,58,4,6.9247897538086844
12.9,84,6.0,2,58,10,5.700976069814315
6.8,56,1.5,4,58,9,2.5467522710630592
5.8,42,3.0,2,58,4,3.294632599631027
6.89,53,4.8,4,58,8,6.9247897538086844
6.9,54,4.8,4,58,8,8.377460974870264
8.2,52,2.7,3,58,8,4.064113191301924
6.91,53,4.8,4,58,8,9.326996643953047
6.4,45,1.5,3,58,7,3.294632599631027
3.8,33,2.7,1,58,4,3.294632599631027
8.2,46,1.5,4,58,8,3.3909664197414373
8.1,58,1.5,2,58,8,4.152840807371963
7.8,55,6.0,2,58,10,0.47346725312474225
8.7,60,2.7,2,58,6,3.3184619046399004
1.89,40,6.0,2,58,4,4.064113191301924
2.89,20,4.8,2,58,3,4.064113191301924
2.35,36,6.0,2,58,4,5.423562149649247
2.89,39,4.8,2,58,4,4.064113191301924
4.0,34,2.7,4,51,8,1.0033381358797573
7.2,96,3.3,1,57,9,10.797998113617794
3.8,33,2.7,1,57,4,5.609554429497919
14.0,60,1.5,3,57,6,6.9247897538086844
12.0,55,6.0,3,57,9,6.955452264771563
5.3,36,1.5,2,57,7,3.761013899698229
8.8,53,3.3,3,57,8,3.1514677626311234
8.8,42,4.8,4,57,9,3.6642106618079855
7.4,48,1.5,2,57,7,3.3321559243149648
8.0,45,4.8,4,57,12,3.023717385504793
10.5,90,4.5,2,57,6,4.870656450427686
9.8,71,6.0,1,57,4,3.9519672035057205
9.6,42,6.0,4,57,13,3.3871400425892846
2.85,40,3.0,1,57,2,10.711186224641976
12.8,82,2.7,3,57,7,5.700976069814315
6.0,55,3.0,2,57,5,12.925664769899278
5.8,60,6.0,3,58,9,3.3505771043900863
5.9,71,4.8,2,58,13,4.064113191301924
7.4,48,1.5,2,57,7,3.6506274875093427
5.5,43,4.8,2,57,7,3.294632599631027
6.8,42,1.5,2,57,4,3.711046125664026
5.4,38,2.7,2,57,6,5.609554429497919
5.15,36,6.0,4,57,4,4.064113191301924
3.8,33,2.7,1,57,4,3.637058881302865
4.75,34,2.7,2,57,6,2.9539624037351393
5.8,49,2.7,2,57,6,4.083144013677751
5.0,50,4.5,1,57,5,2.6900770220352794
6.95,56,4.8,2,57,4,4.9377906461599474
8.1,58,4.8,2,57,8,3.288039675794438
5.8,58,1.5,2,57,4,7.621127302391137
3.9,40,3.0,2,57,6,8.69578427983724
7.5,52,1.5,3,57,7,4.9496115845939865
5.9,45,4.8,3,57,7,3.294632599631027
2.15,44,1.5,2,57,4,5.023319740438784
8.2,52,1.2,3,57,8,3.294632599631027
5.7,27,4.8,3,57,4,5.609554429497919
8.2,46,4.8,4,57,8,3.294632599631027
7.35,38,3.0,3,57,6,1.9855833580991848
6.7,60,2.7,2,57,6,8.666852932624378
2.27,55,4.8,3,57,12,3.6824758811938225
2.27,55,4.8,3,57,12,9.42882930721009
2.27,55,4.8,3,57,12,9.42882930721009
5.4,55,1.5,2,53,4,6.5921392583876095
5.4,55,4.8,2,53,6,7.621127302391137
7.2,63,4.8,4,56,7,7.235901439351167
6.5,60,6.0,2,56,4,7.886700464571817
6.3,65,1.5,4,56,9,11.074635093704
3.2,21,4.5,2,56,4,3.423677812418151
3.99,32,4.2,2,56,4,7.621127302391137
6.5,55,4.8,3,56,6,5.643755849089248
4.7,29,4.8,4,56,6,2.3413606482655234
5.0,50,4.2,2,56,6,7.621127302391137
6.7,40,4.2,3,56,8,5.609554429497919
7.35,38,4.8,3,56,6,1.9855833580991848
3.2,19,4.8,3,56,5,1.6571648559502756
6.5,55,3.3,2,56,7,5.630126467661462
11.9,60,6.0,3,14,8,5.700976069814315
6.5,55,4.8,1,14,2,5.700976069814315
6.5,108,1.5,2,14,5,5.700976069814315
6.5,55,4.8,4,30,6,5.700976069814315
5.8,49,2.7,2,55,6,3.294632599631027
6.2,52,2.7,3,55,8,7.621127302391137
10.5,84,6.0,4,55,8,4.7386872523626655
3.6,33,2.7,1,55,4,7.621127302391137
6.5,55,1.5,1,55,2,5.700976069814315
6.4,48,1.5,2,55,7,2.8859403714822123
8.7,52,2.7,3,55,8,5.609554429497919
7.8,53,1.5,3,55,8,3.3366249732914213
4.8,42,4.8,2,55,4,3.294632599631027
7.1,44,4.8,3,55,7,1.9004961398160796
8.1,58,3.3,2,55,8,3.294632599631027
5.7,60,2.7,1,55,5,4.074506650722401
6.8,85,3.0,2,55,6,7.608741356838971
6.5,52,4.8,2,55,9,10.527530422973213
4.33,43,4.5,2,55,4,7.805879249306826
4.5,34,4.5,2,55,5,8.577337683421026
5.4,70,4.8,3,55,8,7.538067465022575
8.7,56,1.5,3,55,8,3.3184619046399004
5.1,43,4.8,2,55,7,3.294632599631027
8.5,52,4.8,3,55,7,2.317506829839898
5.9,45,4.8,3,55,7,3.9519672035057205
8.4,46,3.0,4,55,8,4.362087070590153
7.1,44,3.0,3,55,7,3.294632599631027
5.4,38,2.7,2,56,6,3.5064766457316945
5.15,34,2.7,2,56,6,3.6602005906740134
8.4,58,1.5,2,56,8,3.3505771043900863
6.2,52,2.7,3,56,8,5.609554429497919
6.3,49,2.7,2,56,6,2.915764724586937
8.7,60,2.7,2,56,6,3.423677812418151
6.4,48,0.0,2,56,7,4.06421454320096
3.6,33,2.7,1,56,4,3.637058881302865
5.8,40,3.0,2,56,6,2.2311509565863226
3.35,34,6.0,3,56,4,10.165986005951169
2.77,48,4.2,2,56,4,3.648623922698483
8.7,52,2.7,3,56,8,2.7544378051263276
8.9,90,4.2,4,56,9,10.240431817143143
4.4,80,4.2,2,56,5,11.736781364848706
8.1,58,1.5,2,56,8,5.609554429497919
2.55,33,4.2,2,56,4,5.0511396156907304
5.7,100,6.0,4,56,11,5.609554429497919
9.8,75,4.2,3,56,10,4.064113191301924
6.8,42,1.5,2,56,4,1.0033381358797573
4.8,36,1.5,2,56,7,2.844271280807702
4.9,36,4.8,3,56,6,0.47346725312474225
5.1,43,4.8,2,56,7,7.621127302391137
5.4,46,1.5,4,56,8,8.799489798301765
5.9,45,1.5,3,56,7,8.746545547801357
4.75,34,2.7,2,56,6,7.621127302391137
6.8,53,2.7,3,56,8,7.2571085806734486
5.0,60,3.0,4,56,9,10.240431817143143
5.8,56,4.5,3,56,9,7.362187036724546
5.4,38,4.8,2,56,4,3.3821621670715323
4.8,45,3.0,4,56,7,7.621127302391137
1.67,52,1.2,1,56,4,9.404577529796022
1.55,44,1.5,1,56,4,10.240431817143143
3.35,24,6.0,2,56,3,4.064113191301924
1.7,56,3.0,2,56,4,13.836641758418049
13.5,115,3.3,2,55,4,5.700976069814315
8.5,52,3.3,3,55,7,3.127626813676547
6.78,76,6.0,2,55,5,3.294632599631027
1.1,72,3.3,2,55,10,9.307298225977224
6.9,90,1.5,2,55,4,9.644322943347051
5.9,120,4.2,2,55,6,4.064113191301924
9.6,64,1.5,1,55,4,4.441931780484139
10.1,84,4.8,3,55,12,4.064113191301924
6.8,64,3.0,3,55,10,8.154934469568547
2.75,63,3.3,4,55,9,7.585947659970533
6.5,65,3.0,2,55,5,5.204464978347499
8.5,120,4.8,4,55,9,10.240431817143143
9.3,51,4.8,4,54,7,5.5862517112339924
4.65,46,6.0,2,54,3,10.940732366738077
10.5,58,1.5,3,54,8,5.204464978347499
8.6,112,1.5,2,54,3,6.9247897538086844
4.9,36,4.8,3,54,6,1.8455722338463467
4.7,48,4.8,2,55,4,7.621127302391137
7.9,61,4.8,3,54,6,5.534323144812999
10.5,84,1.5,2,52,9,5.010917038833079
6.45,37,3.0,3,52,9,4.99355055751033
7.55,52,4.8,3,52,6,4.064113191301924
7.8,60,6.0,2,52,9,7.918657852666907
7.9,63,3.3,2,54,4,4.064113191301924
7.9,63,1.5,2,54,4,4.064113191301924
13.5,84,4.8,3,52,9,6.422789212491066
7.7,35,3.0,4,53,8,3.294632599631027
5.9,70,4.8,4,53,6,4.064113191301924
5.9,120,6.0,2,53,6,4.188648713105865
4.85,45,4.8,2,53,6,4.267615531352654
7.6,80,4.2,3,53,7,7.918657852666907
13.0,95,4.8,1,53,6,4.064113191301924
4.6,53,3.3,3,53,7,3.1355309029100744
6.4,64,4.5,2,53,6,5.609554429497919
13.5,106,1.5,3,53,9,5.700976069814315
12.5,70,4.8,4,53,9,5.565869623197461
6.5,55,0.0,1,53,4,5.700976069814315
6.6,72,4.8,4,53,7,10.527530422973213
9.1,65,4.8,4,53,9,5.308363648122866
7.8,60,6.0,2,53,9,10.527530422973213
5.9,120,4.8,2,53,6,4.188648713105865
7.3,68,3.0,4,54,7,8.286185959118814
5.9,110,4.2,4,52,6,6.158101561105252
3.7,45,3.0,2,52,4,7.2968917246102185
7.8,67,1.5,2,52,9,7.621127302391137
0.68,54,2.7,1,52,4,7.621127302391137
4.675000000000001,90,4.8,3,52,7,3.1355309029100744
3.9,60,1.5,1,52,2,10.240431817143143
8.2,84,4.2,4,52,6,2.544566904760919
5.6,118,4.2,2,52,6,10.259011376398135
6.6,50,4.8,2,52,4,4.064113191301924
5.5,66,1.5,3,52,10,6.9247897538086844
5.5,54,2.7,3,52,6,4.064113191301924
9.5,70,3.0,3,52,8,4.064113191301924
4.85,45,4.8,2,52,4,6.9247897538086844
5.5,72,6.0,4,51,8,5.704397927498031
4.85,45,4.8,2,51,4,4.189642573866417
4.6,64,3.3,2,51,4,11.541826835016318
3.3,40,3.3,3,51,6,12.518668536743487
13.9,55,4.8,2,51,14,4.064113191301924
12.3,68,4.8,3,51,7,5.609554429497919
4.85,45,4.8,2,51,6,4.838140241417265
7.5,85,6.0,3,51,8,10.527530422973213
1.75,49,2.7,2,51,4,10.527530422973213
1.75,45,4.2,2,51,4,4.691006330473615
1.75,40,4.5,2,51,4,9.039079559916424
1.75,37,3.0,2,51,4,3.5934089239464866
1.75,48,6.0,2,51,4,9.42882930721009
1.75,42,4.8,2,51,4,6.9247897538086844
1.7,36,4.2,2,51,4,7.396943353911295
1.55,40,2.7,2,51,4,6.871766767561975
3.0,27,2.7,3,51,4,7.507465652089816
1.55,42,6.0,2,51,4,6.9247897538086844
1.95,42,3.3,2,51,4,9.948670105380488
1.75,38,4.2,2,51,4,5.609554429497919
1.85,38,6.0,2,51,4,5.609554429497919
1.75,35,2.7,2,51,4,5.609554429497919
1.75,36,2.7,2,51,4,5.609554429497919
1.55,49,2.7,2,51,4,10.959518001977397
3.9,70,1.5,2,51,4,4.188648713105865
1.75,48,4.2,2,51,4,7.889024287262016
5.9,33,2.7,4,51,7,4.064113191301924
1.75,49,3.0,2,51,4,5.609554429497919
1.7,33,1.5,2,51,4,6.53134345149971
1.72,40,2.7,2,51,4,5.899752518137344
1.7,38,3.3,2,51,4,9.42882930721009
1.9,27,1.5,2,51,4,9.42882930721009
1.9,48,1.5,2,51,4,9.42882930721009
1.95,52,2.7,2,51,4,9.12923466105369
4.95,57,3.3,2,51,4,7.621127302391137
13.0,52,6.0,4,51,9,10.62395909413569
7.3,54,3.0,4,51,7,4.286584968827553
5.3,82,6.0,1,50,4,5.111598449078298
7.0,70,6.0,3,50,8,1.9962446282014772
7.9,56,4.8,3,50,4,3.001636466376308
5.925000000000001,72,3.0,1,50,6,3.294632599631027
8.0,66,6.0,3,50,6,5.700976069814315
7.0,70,0.0,2,50,4,3.294632599631027
8.0,95,3.3,2,50,6,4.064113191301924
9.8,87,4.8,1,50,4,3.82785021692461
9.5,72,3.3,2,50,4,3.294632599631027
8.5,54,4.2,1,50,4,3.294632599631027
6.0,90,3.3,2,50,10,4.07647424651286
6.8,42,4.8,4,50,7,4.064113191301924
9.9,63,4.8,2,50,6,3.294632599631027
7.0,90,4.5,2,50,4,4.417086378088909
9.3,60,6.0,2,50,4,3.294632599631027
7.0,120,3.3,1,50,12,4.9707968395595525
9.2,80,1.5,2,50,6,4.064113191301924
9.6,72,3.3,2,50,6,4.064113191301924
6.5,60,3.3,2,50,6,2.557164923034746
5.2,50,6.0,4,50,4,2.557164923034746
9.6,90,4.5,2,50,8,5.573592413587146
10.0,110,3.3,1,50,10,4.3270561004124914
5.9,64,4.8,2,50,4,5.609554429497919
5.5,78,2.7,1,50,10,8.541049548697469
5.5,54,3.3,4,50,6,4.064113191301924
4.85,45,4.8,2,50,6,6.9247897538086844
5.2,48,3.3,2,50,4,4.064113191301924
5.5,54,4.8,4,50,6,3.8868779056088543
6.2,57,3.0,2,50,5,7.621127302391137
4.7,60,6.0,4,50,7,10.700284297355271
5.2,48,1.5,2,50,4,4.4569652232866455
7.55,68,2.7,3,50,6,4.064113191301924
6.75,75,6.0,2,50,4,3.741814620536606
12.2,90,2.7,2,50,4,4.040011618024131
7.8,60,4.8,4,50,8,2.9717646214761326
9.9,36,3.3,2,50,6,3.3505771043900863
10.8,68,2.7,2,50,7,4.1534528967720625
12.5,75,4.8,2,0,9,7.857925174484818
12.6,75,3.3,2,0,9,7.857925174484818
12.7,75,4.8,2,0,9,7.857925174484818
